Drug1,Drug2,Cell line,Cosmic sample Id,synergy,Tissue,log_synergy,predict,abs_error
OXALIPLATIN,SUNITINIB,HT144,907067,-9.520072906,skin,-9.520073,-15.064433,5.54436
PACLITAXEL,MK-8776,UACC62,905976,1.3472962148,skin,1.3472962,6.8981385,5.5508423
PD325901,VINORELBINE,SW837,909755,-3.9184435513,digestive_system,-3.9184434,1.6364405,5.554884
DINACICLIB,ERLOTINIB,OCUBM,909256,-16.8591551579,breast,-16.859156,-11.303374,5.5557814
MK-4541,PACLITAXEL,UACC62,905976,-3.3478476046,skin,-3.3478477,-8.91079,5.5629425
GEMCITABINE,MK-4827,A2058,906792,-3.7686043288,skin,-3.7686043,1.7950714,5.563676
DEXAMETHASONE,BORTEZOMIB,SW837,909755,-2.0159246927,digestive_system,-2.0159247,3.5497794,5.5657043
VINORELBINE,PD325901,SW837,909755,-3.9184435513,digestive_system,-3.9184434,1.6507437,5.569187
ERLOTINIB,PACLITAXEL,UACC62,905976,19.396870327,skin,19.39687,13.824525,5.572345
MK-4827,PD325901,T-47D,905945,-8.5397661653,breast,-8.539766,-14.113731,5.573965
SUNITINIB,MK-8669,MDAMB436,1240172,16.7636947367,breast,16.763695,22.339502,5.5758076
L778123,DEXAMETHASONE,A375,906793,6.2939482253,skin,6.293948,11.882596,5.588648
MK-4827,ERLOTINIB,OV90,1240197,-10.5569310089,urogenital_system,-10.556931,-4.9643145,5.592616
L778123,PACLITAXEL,RKO,909698,8.0590446315,digestive_system,8.059045,13.651966,5.5929213
PACLITAXEL,SORAFENIB,SW837,909755,-7.8375234211,digestive_system,-7.8375235,-2.2425313,5.594992
BORTEZOMIB,ERLOTINIB,RPMI7951,910903,-16.8473537424,skin,-16.847353,-11.249554,5.5977993
MK-5108,SUNITINIB,LNCAP,907788,-24.4631433982,urogenital_system,-24.463144,-18.856453,5.6066914
5-FU,SUNITINIB,NCIH1650,687800,4.374037921,lung,4.3740377,9.983747,5.609709
ERLOTINIB,ETOPOSIDE,OCUBM,909256,7.7119849506,breast,7.711985,2.0949552,5.61703
SUNITINIB,GELDANAMYCIN,OV90,1240197,-4.5104243888,urogenital_system,-4.5104246,1.1119139,5.6223383
ERLOTINIB,VINORELBINE,RPMI7951,910903,-11.8203378489,skin,-11.820338,-6.192204,5.6281343
SUNITINIB,BORTEZOMIB,NCIH520,908443,-21.2704242721,lung,-21.270424,-26.90017,5.6297455
MK-4827,DINACICLIB,MDAMB436,1240172,2.3345197631,breast,2.3345199,7.9772105,5.6426907
SUNITINIB,PD325901,RKO,909698,27.8136258661,digestive_system,27.813625,33.46347,5.649845
MK-4827,MK-5108,SKMES1,909728,0.2737455978,lung,0.2737456,-5.382563,5.6563087
PACLITAXEL,PD325901,MDAMB436,1240172,8.8420100512,breast,8.8420105,14.500733,5.658723
MK-4827,SN-38,LNCAP,907788,6.5268165003,urogenital_system,6.5268164,12.187306,5.66049
MK-4827,DOXORUBICIN,NCIH1650,687800,9.0821161809,lung,9.082116,3.4199762,5.66214
MK-8776,SUNITINIB,SKMES1,909728,-12.171373595,lung,-12.171373,-6.494367,5.6770062
MRK-003,SUNITINIB,SK-OV-3,905959,12.4795704522,urogenital_system,12.47957,18.166626,5.6870556
SUNITINIB,ABT-888,OV90,1240197,2.4960697241,urogenital_system,2.4960697,-3.1924117,5.6884813
DASATINIB,SUNITINIB,LNCAP,907788,7.1348753049,urogenital_system,7.1348753,12.829525,5.6946497
SUNITINIB,BEZ-235,OV90,1240197,20.5268253843,urogenital_system,20.526825,26.222178,5.6953526
MK-4827,CARBOPLATIN,RKO,909698,13.9615711064,digestive_system,13.961571,19.657305,5.695734
MK-2206,MK-4827,MSTO,908152,13.1525743747,lung,13.152575,7.456549,5.6960254
AZD1775,VINORELBINE,HT144,907067,5.3345628362,skin,5.334563,11.035089,5.7005258
BEZ-235,SUNITINIB,UWB1289,1480374,24.4256944729,urogenital_system,24.425695,18.716415,5.70928
PACLITAXEL,MRK-003,MSTO,908152,-8.4060199107,lung,-8.40602,-14.116769,5.7107487
MK-4827,DASATINIB,UACC62,905976,4.8564385708,skin,4.8564386,10.576525,5.720086
L778123,DEXAMETHASONE,NCIH23,905942,2.227162334,lung,2.2271624,7.9479933,5.720831
OXALIPLATIN,ERLOTINIB,UACC62,905976,-17.1568745076,skin,-17.156874,-11.433703,5.7231703
BORTEZOMIB,DEXAMETHASONE,HT144,907067,-13.1619824765,skin,-13.161983,-7.4328747,5.729108
OXALIPLATIN,SUNITINIB,UACC62,905976,-8.757806778,skin,-8.757807,-14.488226,5.730419
SUNITINIB,CARBOPLATIN,HT144,907067,4.3114561551,skin,4.311456,-1.4246511,5.7361073
AZD1775,PACLITAXEL,NCIH23,905942,-3.2490163543,lung,-3.2490163,-8.99278,5.7437634
SUNITINIB,LAPATINIB,VCAP,1299075,24.3430227016,urogenital_system,24.343023,18.596151,5.746872
DEXAMETHASONE,ZOLINZA,LNCAP,907788,25.3008594891,urogenital_system,25.30086,31.048729,5.7478695
DASATINIB,VINORELBINE,RKO,909698,7.4146469801,digestive_system,7.414647,1.6645131,5.750134
MK-4827,SN-38,UWB1289,1480374,15.526254577,urogenital_system,15.526255,9.774643,5.7516117
MK-5108,MK-4827,NCIH520,908443,-12.6097467361,lung,-12.609747,-6.856379,5.753368
DEXAMETHASONE,MRK-003,RKO,909698,4.6623860777,digestive_system,4.662386,-1.0955751,5.7579613
LAPATINIB,PACLITAXEL,NCIH23,905942,-0.1943773332,lung,-0.19437733,-5.9649067,5.7705293
MRK-003,MK-4827,HT144,907067,3.0311698293,skin,3.03117,-2.7423234,5.7734933
DINACICLIB,MK-4827,NCIH1650,687800,2.2614138809,lung,2.2614138,-3.5166197,5.7780333
MK-8776,DEXAMETHASONE,A375,906793,16.5519179524,skin,16.551918,10.770704,5.7812138
GELDANAMYCIN,MK-4827,RPMI7951,910903,-2.867792917,skin,-2.8677928,-8.6524105,5.7846174
ERLOTINIB,MK-8776,LOVO,907790,21.9477546392,digestive_system,21.947754,16.156303,5.7914505
ZOLINZA,MK-4827,HT144,907067,7.0465798243,skin,7.04658,1.2546048,5.791975
DEXAMETHASONE,DINACICLIB,NCIH520,908443,3.3376914995,lung,3.3376915,-2.4561708,5.7938623
SN-38,SUNITINIB,LNCAP,907788,-1.6662947748,urogenital_system,-1.6662948,4.1328707,5.7991657
L778123,SUNITINIB,NCIH1650,687800,5.999936514,lung,5.9999366,11.799737,5.7998004
DEXAMETHASONE,ABT-888,SK-OV-3,905959,-3.4331718496,urogenital_system,-3.4331717,2.3721004,5.805272
GEMCITABINE,ERLOTINIB,VCAP,1299075,15.2032889421,urogenital_system,15.203289,9.395947,5.8073416
MK-4827,ETOPOSIDE,UACC62,905976,2.0753413775,skin,2.0753415,7.8829308,5.8075895
DEXAMETHASONE,ABT-888,RKO,909698,-1.0109236506,digestive_system,-1.0109236,4.7971683,5.808092
PACLITAXEL,LAPATINIB,VCAP,1299075,22.5967914249,urogenital_system,22.596792,16.777609,5.8191833
MK-4827,DASATINIB,SK-OV-3,905959,-5.519415336,urogenital_system,-5.5194154,0.3033679,5.8227835
ZOLINZA,ERLOTINIB,MSTO,908152,55.4492887343,lung,55.449287,61.272156,5.8228683
MK-4541,DEXAMETHASONE,SW837,909755,1.9271210569,digestive_system,1.927121,-3.896334,5.823455
SUNITINIB,PACLITAXEL,NCIH2122,722046,-11.4390014026,lung,-11.439001,-17.272074,5.8330727
SORAFENIB,PACLITAXEL,HCT116,905936,-0.1252417536,digestive_system,-0.12524176,5.7127433,5.837985
DEXAMETHASONE,MK-4827,UACC62,905976,-7.9332599483,skin,-7.93326,-2.093834,5.839426
CYCLOPHOSPHAMIDE,MK-4827,SW837,909755,-17.6720750819,digestive_system,-17.672075,-11.828723,5.8433523
MK-4827,GELDANAMYCIN,RPMI7951,910903,-2.867792917,skin,-2.8677928,-8.71788,5.850087
METFORMIN,SUNITINIB,SK-OV-3,905959,6.8102322168,urogenital_system,6.810232,0.95748997,5.852742
TOPOTECAN,ERLOTINIB,OCUBM,909256,4.7621732334,breast,4.762173,-1.096173,5.858346
ZOLINZA,PACLITAXEL,T-47D,905945,17.0845014774,breast,17.084501,22.9468,5.862299
TOPOTECAN,ERLOTINIB,SK-OV-3,905959,15.866887425,urogenital_system,15.866887,9.997077,5.86981
SUNITINIB,BEZ-235,UWB1289,1480374,24.4256944729,urogenital_system,24.425695,18.550219,5.875477
MK-2206,MK-4827,OVCAR3,905933,11.1932663366,urogenital_system,11.193266,5.316045,5.877221
MK-4827,ERLOTINIB,SK-OV-3,905959,7.5147891191,urogenital_system,7.514789,1.6333463,5.881443
DEXAMETHASONE,AZD1775,OCUBM,909256,18.0307887042,breast,18.030788,12.145913,5.8848753
VINORELBINE,SUNITINIB,LNCAP,907788,-0.2824040871,urogenital_system,-0.2824041,-6.174352,5.891948
ABT-888,PACLITAXEL,RPMI7951,910903,5.0299006214,skin,5.0299006,-0.862297,5.8921976
VINBLASTINE,SUNITINIB,OCUBM,909256,4.6231897187,breast,4.62319,10.517343,5.8941526
VINORELBINE,SORAFENIB,LOVO,907790,-5.4418110696,digestive_system,-5.441811,0.46251282,5.904324
PACLITAXEL,PD325901,A375,906793,1.9075005283,skin,1.9075005,7.820261,5.9127607
ERLOTINIB,MK-5108,LNCAP,907788,-12.0532180309,urogenital_system,-12.053218,-17.966465,5.913247
PACLITAXEL,MK-8776,NCIH1650,687800,4.1709839111,lung,4.170984,10.084318,5.9133344
ERLOTINIB,MK-5108,NCIH520,908443,-2.5315569267,lung,-2.5315568,3.3876705,5.9192276
SUNITINIB,OXALIPLATIN,A375,906793,-5.7538857117,skin,-5.7538857,-11.6745615,5.9206758
MK-4827,GEMCITABINE,VCAP,1299075,9.3274257033,urogenital_system,9.327426,3.4050026,5.9224234
DEXAMETHASONE,GELDANAMYCIN,A375,906793,1.4380934904,skin,1.4380935,7.367409,5.9293156
MK-4827,ETOPOSIDE,RKO,909698,9.0151431461,digestive_system,9.015143,3.0854323,5.9297113
MK-8776,DEXAMETHASONE,SK-OV-3,905959,12.0819483804,urogenital_system,12.081948,6.148926,5.9330225
ERLOTINIB,BEZ-235,NCIH1650,687800,26.7683728199,lung,26.768373,20.830828,5.937546
MK-5108,DEXAMETHASONE,NCIH1650,687800,11.5095912963,lung,11.509591,5.5717015,5.9378896
SUNITINIB,MK-8776,SW837,909755,-4.9687522703,digestive_system,-4.9687524,0.971524,5.940276
MK-4827,MK-8669,LNCAP,907788,6.714482689,urogenital_system,6.714483,0.7726127,5.94187
MK-4827,METHOTREXATE,UACC62,905976,-8.3081948746,skin,-8.308195,-2.3519578,5.9562373
MK-2206,ERLOTINIB,HCT116,905936,14.966169878,digestive_system,14.96617,20.922619,5.9564486
SUNITINIB,CYCLOPHOSPHAMIDE,OCUBM,909256,2.4480377117,breast,2.4480376,8.40603,5.957992
MK-4827,BORTEZOMIB,RPMI7951,910903,-12.0944140378,skin,-12.094414,-6.135275,5.959139
DEXAMETHASONE,MK-4541,OVCAR3,905933,14.7033622195,urogenital_system,14.703362,8.737879,5.9654837
MRK-003,PACLITAXEL,MSTO,908152,-8.4060199107,lung,-8.40602,-14.376197,5.9701767
DEXAMETHASONE,ABT-888,NCIH1650,687800,-11.9745730401,lung,-11.974573,-5.9731545,6.0014186
VINORELBINE,GELDANAMYCIN,A2058,906792,-8.5660325546,skin,-8.566032,-2.5582993,6.0077333
MK-4827,MK-8669,HCT116,905936,2.3863252571,digestive_system,2.3863254,-3.623708,6.0100336
DEXAMETHASONE,MK-4827,NCIH520,908443,5.930965837,lung,5.930966,-0.082601964,6.013568
DEXAMETHASONE,L778123,SKMES1,909728,5.2440783182,lung,5.244078,11.258638,6.01456
DOXORUBICIN,ERLOTINIB,UACC62,905976,16.1797761532,skin,16.179775,10.152326,6.0274496
SORAFENIB,MK-4827,LNCAP,907788,-10.9047810239,urogenital_system,-10.904781,-4.87356,6.0312214
SUNITINIB,BORTEZOMIB,HT144,907067,-6.6702052924,skin,-6.670205,-12.704334,6.034129
ERLOTINIB,MRK-003,SKMES1,909728,15.881663245,lung,15.881663,21.919594,6.0379305
SUNITINIB,METFORMIN,NCIH23,905942,2.791097149,lung,2.7910972,-3.2474577,6.038555
MK-4827,DINACICLIB,RKO,909698,1.1896953386,digestive_system,1.1896954,7.241399,6.0517035
PACLITAXEL,MK-2206,LOVO,907790,28.6569063002,digestive_system,28.656906,22.60439,6.052517
L778123,DEXAMETHASONE,LNCAP,907788,11.2463555715,urogenital_system,11.246356,17.303802,6.0574465
CYCLOPHOSPHAMIDE,ERLOTINIB,OVCAR3,905933,-6.420695627,urogenital_system,-6.420696,-0.36245608,6.05824
MK-8669,PACLITAXEL,OVCAR3,905933,6.3276622898,urogenital_system,6.3276625,12.3871155,6.059453
TEMOZOLOMIDE,PACLITAXEL,SK-OV-3,905959,-7.4603480613,urogenital_system,-7.460348,-13.522011,6.0616627
SUNITINIB,MK-4827,LOVO,907790,5.0291328964,digestive_system,5.029133,11.102803,6.0736704
SUNITINIB,MK-4827,VCAP,1299075,7.6689080638,urogenital_system,7.668908,1.5945878,6.0743203
SUNITINIB,GELDANAMYCIN,LOVO,907790,6.834626773,digestive_system,6.8346267,0.7544568,6.0801697
ERLOTINIB,METHOTREXATE,NCIH2122,722046,-0.0181583928,lung,-0.018158393,-6.1003222,6.082164
SUNITINIB,METHOTREXATE,MDAMB436,1240172,-9.3488875037,breast,-9.348887,-3.2662659,6.0826216
CARBOPLATIN,SUNITINIB,NCIH23,905942,-10.1879642545,lung,-10.187964,-4.105151,6.0828133
MK-4827,PD325901,NCIH520,908443,-8.9266439905,lung,-8.926644,-2.8419762,6.084668
MK-4541,ERLOTINIB,OV90,1240197,1.6018543126,urogenital_system,1.6018543,-4.5020804,6.103935
LAPATINIB,SUNITINIB,SKMES1,909728,20.3058991525,lung,20.305899,26.41879,6.112892
PACLITAXEL,MK-8776,RKO,909698,14.6149446149,digestive_system,14.614944,8.496046,6.1188984
PD325901,DEXAMETHASONE,A375,906793,13.3879501733,skin,13.38795,7.2624393,6.1255107
SORAFENIB,VINORELBINE,LOVO,907790,-5.4418110696,digestive_system,-5.441811,0.68919784,6.131009
BORTEZOMIB,DEXAMETHASONE,OVCAR3,905933,-11.8314143394,urogenital_system,-11.831414,-5.686092,6.1453223
PD325901,ERLOTINIB,OCUBM,909256,-1.4537755092,breast,-1.4537755,4.708543,6.162318
SUNITINIB,MK-8669,SK-OV-3,905959,37.9211863362,urogenital_system,37.921185,31.75744,6.163744
CARBOPLATIN,SUNITINIB,RKO,909698,4.1548256685,digestive_system,4.1548257,10.319885,6.1650596
ZOLINZA,DEXAMETHASONE,NCIH520,908443,2.1084578211,lung,2.1084578,-4.060018,6.168476
MK-5108,DEXAMETHASONE,A2058,906792,-9.8334660478,skin,-9.833466,-3.6566076,6.176858
ABT-888,DEXAMETHASONE,SK-OV-3,905959,-3.4331718496,urogenital_system,-3.4331717,2.7478402,6.181012
PD325901,MK-4827,RKO,909698,13.7607102025,digestive_system,13.76071,7.5782423,6.1824675
SUNITINIB,ETOPOSIDE,UWB1289,1480374,2.691977618,urogenital_system,2.6919775,8.874699,6.182721
VINORELBINE,BORTEZOMIB,UACC62,905976,-25.4149395191,skin,-25.41494,-19.231617,6.183323
CYCLOPHOSPHAMIDE,MK-4827,SKMEL30,909726,-0.2807054567,skin,-0.28070545,5.9159436,6.196649
MITOMYCINE,SUNITINIB,UWB1289,1480374,-2.3078115049,urogenital_system,-2.3078115,3.8926072,6.2004185
DEXAMETHASONE,GELDANAMYCIN,MDAMB436,1240172,11.2242276104,breast,11.224228,17.428175,6.203947
CYCLOPHOSPHAMIDE,MK-4827,A375,906793,-1.3281212222,skin,-1.3281212,4.8761683,6.2042894
MK-4541,DEXAMETHASONE,HCT116,905936,-4.008741659,digestive_system,-4.008742,2.1971855,6.2059274
MK-2206,SUNITINIB,LOVO,907790,24.9220629398,digestive_system,24.922064,31.133139,6.211075
MK-4827,SUNITINIB,NCIH1650,687800,-0.8240954054,lung,-0.8240954,5.387409,6.2115045
MITOMYCINE,ERLOTINIB,UWB1289,1480374,-3.4933921087,urogenital_system,-3.493392,2.7196136,6.2130055
5-FU,MK-4827,UWB1289,1480374,0.7880892027,urogenital_system,0.7880892,7.009668,6.2215786
AZD1775,ERLOTINIB,OVCAR3,905933,16.128944134,urogenital_system,16.128944,9.903235,6.225709
AZD1775,ERLOTINIB,SKMEL30,909726,-2.161574901,skin,-2.1615748,4.070541,6.2321157
MK-8776,ERLOTINIB,LOVO,907790,21.9477546392,digestive_system,21.947754,15.714653,6.233101
GELDANAMYCIN,DEXAMETHASONE,MDAMB436,1240172,11.2242276104,breast,11.224228,17.46181,6.2375813
TEMOZOLOMIDE,DEXAMETHASONE,SW837,909755,-23.6850071146,digestive_system,-23.685007,-17.446619,6.238388
MITOMYCINE,ERLOTINIB,T-47D,905945,-10.7047520602,breast,-10.704752,-4.4660497,6.2387023
BEZ-235,VINORELBINE,SKMEL30,909726,32.384809588,skin,32.38481,26.144114,6.240698
MK-2206,MK-4827,MDAMB436,1240172,16.5637648915,breast,16.563765,10.3173065,6.246458
SUNITINIB,BORTEZOMIB,OCUBM,909256,6.1270602108,breast,6.1270604,-0.12307331,6.2501335
PD325901,ERLOTINIB,NCIH1650,687800,11.7579825457,lung,11.757982,5.5075955,6.2503867
MK-4827,GELDANAMYCIN,SK-OV-3,905959,-6.6422677955,urogenital_system,-6.6422677,-12.895291,6.2530236
SN-38,SUNITINIB,OV90,1240197,-6.5576061752,urogenital_system,-6.557606,-0.2865615,6.2710447
DASATINIB,ERLOTINIB,T-47D,905945,18.3070992156,breast,18.307098,12.034417,6.272681
MK-5108,MK-4827,SKMES1,909728,0.2737455978,lung,0.2737456,-6.004089,6.2778344
ERLOTINIB,ABT-888,HT144,907067,-5.994644575,skin,-5.9946446,0.29283285,6.2874775
ERLOTINIB,GELDANAMYCIN,A2058,906792,19.8583289401,skin,19.85833,13.570567,6.2877626
MK-4827,OXALIPLATIN,RKO,909698,-6.0000534545,digestive_system,-6.0000534,0.2935378,6.293591
ETOPOSIDE,ERLOTINIB,RPMI7951,910903,-0.9330229022,skin,-0.9330229,5.3649216,6.2979445
ZOLINZA,DEXAMETHASONE,HCT116,905936,3.3455279745,digestive_system,3.345528,-2.953232,6.29876
ZOLINZA,DEXAMETHASONE,OCUBM,909256,0.7483579046,breast,0.7483579,-5.5518894,6.300247
DEXAMETHASONE,MRK-003,SKMES1,909728,4.2348510097,lung,4.234851,10.539602,6.3047514
PACLITAXEL,TEMOZOLOMIDE,RKO,909698,-8.8105322606,digestive_system,-8.810533,-2.496188,6.3143444
MK-4827,CARBOPLATIN,NCIH2122,722046,6.434044548,lung,6.4340444,0.116970465,6.317074
PACLITAXEL,ERLOTINIB,UWB1289,1480374,0.0585327046,urogenital_system,0.058532704,6.3783956,6.319863
METFORMIN,SUNITINIB,NCIH23,905942,2.791097149,lung,2.7910972,-3.5319839,6.323081
DEXAMETHASONE,DINACICLIB,MDAMB436,1240172,2.7421445947,breast,2.7421446,9.067405,6.32526
SUNITINIB,ETOPOSIDE,SKMEL30,909726,4.8454660212,skin,4.845466,11.172007,6.3265405
MK-8776,PACLITAXEL,HT144,907067,9.6845161743,skin,9.684516,3.351466,6.33305
SUNITINIB,ZOLINZA,UWB1289,1480374,13.610297027,urogenital_system,13.610297,7.2756615,6.3346357
ABT-888,SUNITINIB,OV90,1240197,2.4960697241,urogenital_system,2.4960697,-3.8440604,6.34013
BORTEZOMIB,SUNITINIB,OCUBM,909256,6.1270602108,breast,6.1270604,-0.21579424,6.3428545
ABT-888,DEXAMETHASONE,RKO,909698,-1.0109236506,digestive_system,-1.0109236,5.339964,6.3508873
VINORELBINE,DINACICLIB,LNCAP,907788,1.3457824804,urogenital_system,1.3457825,7.7028785,6.3570957
ERLOTINIB,DASATINIB,T-47D,905945,18.3070992156,breast,18.307098,11.943943,6.3631554
ERLOTINIB,PD325901,OVCAR3,905933,23.4455028761,urogenital_system,23.445503,17.080462,6.3650417
MK-4541,ERLOTINIB,SKMEL30,909726,-3.9584548103,skin,-3.9584548,2.4126468,6.3711014
MK-5108,DEXAMETHASONE,SW837,909755,15.1963197343,digestive_system,15.19632,8.82491,6.3714094
CARBOPLATIN,ERLOTINIB,UWB1289,1480374,5.9474098761,urogenital_system,5.94741,-0.4371165,6.3845267
MK-4827,VINBLASTINE,MSTO,908152,0.2287416407,lung,0.22874165,-6.165429,6.3941708
PACLITAXEL,ERLOTINIB,SK-OV-3,905959,16.562349297,urogenital_system,16.56235,10.167401,6.394948
SUNITINIB,GEMCITABINE,SK-OV-3,905959,-4.2289089264,urogenital_system,-4.228909,2.172269,6.4011784
DINACICLIB,MK-4827,RKO,909698,1.1896953386,digestive_system,1.1896954,7.5950837,6.4053884
ERLOTINIB,SUNITINIB,HCT116,905936,11.5583939246,digestive_system,11.5583935,5.1494575,6.408936
VINORELBINE,MK-2206,T-47D,905945,15.2099987117,breast,15.209999,8.800963,6.4090357
METHOTREXATE,SUNITINIB,MDAMB436,1240172,-9.3488875037,breast,-9.348887,-2.936463,6.412424
MK-4827,DEXAMETHASONE,NCIH520,908443,5.930965837,lung,5.930966,-0.48473495,6.415701
SUNITINIB,CARBOPLATIN,SKMES1,909728,6.594945213,lung,6.5949454,0.17053029,6.424415
CYCLOPHOSPHAMIDE,SUNITINIB,VCAP,1299075,14.4593635455,urogenital_system,14.459364,8.032029,6.427335
DEXAMETHASONE,PD325901,A375,906793,13.3879501733,skin,13.38795,6.9571543,6.4307957
PACLITAXEL,ABT-888,SK-OV-3,905959,-0.505484128,urogenital_system,-0.5054841,5.9268475,6.4323316
VINORELBINE,AZD1775,HT144,907067,5.3345628362,skin,5.334563,11.776711,6.4421487
MK-5108,ERLOTINIB,OV90,1240197,5.6449451087,urogenital_system,5.644945,12.093645,6.4487
MK-4827,METFORMIN,SKMEL30,909726,3.8184141535,skin,3.8184142,-2.6609216,6.479336
ERLOTINIB,DEXAMETHASONE,NCIH520,908443,-0.1614427621,lung,-0.16144276,6.3481445,6.5095873
ZOLINZA,MK-4827,T-47D,905945,-3.3094610682,breast,-3.309461,3.2084994,6.5179605
MK-4827,L778123,A375,906793,3.4091398389,skin,3.4091399,9.9296055,6.520466
CYCLOPHOSPHAMIDE,SUNITINIB,UACC62,905976,5.7179412692,skin,5.7179413,-0.8035907,6.521532
ABT-888,PACLITAXEL,OCUBM,909256,-0.1386602386,breast,-0.13866024,6.3903184,6.528979
ERLOTINIB,PACLITAXEL,SKMEL30,909726,12.0745715393,skin,12.074572,5.542986,6.5315857
ABT-888,PACLITAXEL,SK-OV-3,905959,-0.505484128,urogenital_system,-0.5054841,6.026374,6.531858
LAPATINIB,VINORELBINE,SW837,909755,20.9204356391,digestive_system,20.920435,27.454641,6.5342064
AZD1775,DEXAMETHASONE,OCUBM,909256,18.0307887042,breast,18.030788,11.495782,6.5350065
L778123,DEXAMETHASONE,SKMES1,909728,5.2440783182,lung,5.244078,11.782865,6.5387864
DEXAMETHASONE,MK-5108,A2058,906792,-9.8334660478,skin,-9.833466,-3.2901456,6.5433197
PD325901,SUNITINIB,UWB1289,1480374,18.6690102298,urogenital_system,18.66901,12.107233,6.561777
ERLOTINIB,TOPOTECAN,OCUBM,909256,4.7621732334,breast,4.762173,-1.8014264,6.5635996
BEZ-235,SUNITINIB,HT144,907067,13.7282441028,skin,13.728244,20.296354,6.5681105
ERLOTINIB,METHOTREXATE,SW837,909755,7.4807634566,digestive_system,7.4807634,0.910528,6.5702353
BORTEZOMIB,MK-4827,NCIH520,908443,-32.4334882586,lung,-32.433487,-25.85778,6.5757065
5-FU,MK-4827,LOVO,907790,-14.5737162026,digestive_system,-14.573716,-7.9972887,6.5764275
SUNITINIB,CYCLOPHOSPHAMIDE,MSTO,908152,0.0411243954,lung,0.041124396,-6.5355744,6.576699
VINORELBINE,DINACICLIB,HCT116,905936,-25.1171345557,digestive_system,-25.117134,-18.540369,6.576765
GELDANAMYCIN,VINORELBINE,NCIH520,908443,-18.7214105687,lung,-18.72141,-12.142039,6.5793715
SORAFENIB,ERLOTINIB,NCIH520,908443,17.2659129652,lung,17.265913,10.684612,6.5813007
DEXAMETHASONE,SORAFENIB,MDAMB436,1240172,1.852874089,breast,1.852874,-4.7333064,6.5861807
DEXAMETHASONE,MK-5108,SW837,909755,15.1963197343,digestive_system,15.19632,8.600821,6.595499
ABT-888,DEXAMETHASONE,HT144,907067,-8.9831980968,skin,-8.983198,-2.3860366,6.5971613
PD325901,PACLITAXEL,NCIH520,908443,-2.8104686558,lung,-2.8104687,-9.409543,6.5990744
BEZ-235,SUNITINIB,OV90,1240197,20.5268253843,urogenital_system,20.526825,27.134079,6.607254
BORTEZOMIB,MK-4827,UACC62,905976,-3.5835164628,skin,-3.5835164,-10.197316,6.6138
MK-4827,BEZ-235,SW837,909755,11.0333226337,digestive_system,11.033322,17.647215,6.6138926
MK-4827,GEMCITABINE,SKMEL30,909726,4.1030887518,skin,4.103089,-2.5464165,6.6495056
PACLITAXEL,BORTEZOMIB,T-47D,905945,-21.0708628857,breast,-21.070864,-14.4204645,6.650399
ERLOTINIB,ETOPOSIDE,A2058,906792,1.9880474087,skin,1.9880474,8.647531,6.659483
DOXORUBICIN,MK-4827,NCIH1650,687800,9.0821161809,lung,9.082116,2.41471,6.667406
MK-4827,MK-5108,NCIH520,908443,-12.6097467361,lung,-12.609747,-5.9413,6.668447
VINORELBINE,SUNITINIB,MSTO,908152,9.9936402555,lung,9.99364,16.666096,6.672456
MK-4827,TEMOZOLOMIDE,OVCAR3,905933,18.5080409068,urogenital_system,18.508041,11.83366,6.6743813
DEXAMETHASONE,BORTEZOMIB,HT144,907067,-13.1619824765,skin,-13.161983,-6.485166,6.6768165
ABT-888,DEXAMETHASONE,NCIH23,905942,3.568581256,lung,3.5685813,-3.10857,6.6771517
SUNITINIB,SORAFENIB,UACC62,905976,3.854611654,skin,3.8546116,10.532094,6.6774826
MK-4827,DOXORUBICIN,A375,906793,-4.1413018168,skin,-4.1413016,2.540442,6.6817436
PACLITAXEL,LAPATINIB,OCUBM,909256,3.440153115,breast,3.4401531,10.125835,6.6856823
ERLOTINIB,MK-8776,SKMEL30,909726,24.9379227811,skin,24.937923,18.24689,6.6910343
MK-4827,OXALIPLATIN,VCAP,1299075,5.6894086226,urogenital_system,5.689409,-1.0019996,6.691408
MK-4827,CARBOPLATIN,HT144,907067,1.5043334594,skin,1.5043335,8.195785,6.691451
BEZ-235,VINORELBINE,LOVO,907790,14.9718237044,digestive_system,14.971824,21.666649,6.694825
METHOTREXATE,SUNITINIB,OCUBM,909256,-2.9198157469,breast,-2.9198158,3.778945,6.698761
METFORMIN,ERLOTINIB,VCAP,1299075,1.9269789443,urogenital_system,1.926979,8.628042,6.701063
MRK-003,ERLOTINIB,LNCAP,907788,-18.9852210235,urogenital_system,-18.985222,-12.282634,6.702588
DEXAMETHASONE,MK-2206,NCIH1650,687800,33.1524068851,lung,33.15241,26.445665,6.7067432
