Drug1,Drug2,Cell line,Cosmic sample Id,synergy,Tissue,log_synergy,predict,abs_error
ERLOTINIB,TEMOZOLOMIDE,OV90,1240197,-0.2488094723,urogenital_system,-0.24880947,3.707294,3.9561036
BEZ-235,ABT-888,SKMEL30,909726,29.5227609176,skin,29.52276,33.479767,3.9570065
MK-2206,METHOTREXATE,HCT116,905936,-19.1665727964,digestive_system,-19.166573,-15.208771,3.9578018
DASATINIB,SUNITINIB,UWB1289,1480374,1.8433054087,urogenital_system,1.8433053,5.801214,3.9579089
VINORELBINE,L778123,NCIH1650,687800,8.012918491,lung,8.012918,11.972777,3.959859
MK-4827,TOPOTECAN,NCIH520,908443,15.0054587836,lung,15.005459,11.043355,3.9621038
VINORELBINE,TEMOZOLOMIDE,OCUBM,909256,-29.6952020717,breast,-29.695202,-25.73161,3.9635925
MK-8776,DOXORUBICIN,NCIH1650,687800,24.5143169002,lung,24.514317,20.549118,3.9651985
GEMCITABINE,MK-2206,SKMEL30,909726,14.3644062456,skin,14.364407,10.398837,3.9655695
SORAFENIB,DEXAMETHASONE,MSTO,908152,-13.2551634037,lung,-13.255163,-9.282502,3.972661
TEMOZOLOMIDE,DEXAMETHASONE,NCIH520,908443,-7.7098119958,lung,-7.709812,-3.735089,3.974723
PD325901,GEMCITABINE,UACC62,905976,0.757966155,skin,0.75796616,4.7358947,3.9779286
SORAFENIB,METFORMIN,RPMI7951,910903,3.9814165987,skin,3.9814167,7.959597,3.9781804
BEZ-235,MK-5108,A375,906793,18.4178052618,skin,18.417805,22.400616,3.982811
METFORMIN,MK-4541,NCIH1650,687800,-1.0494898855,lung,-1.0494899,-5.0328164,3.9833264
OXALIPLATIN,ERLOTINIB,T-47D,905945,-9.2873201122,breast,-9.28732,-13.273551,3.9862309
L778123,METFORMIN,A2058,906792,8.3082311475,skin,8.308231,4.3219705,3.986261
OXALIPLATIN,MK-4827,A375,906793,-13.1240341572,skin,-13.124034,-17.112965,3.9889307
DINACICLIB,ETOPOSIDE,LNCAP,907788,16.9929868687,urogenital_system,16.992987,13.003084,3.9899025
ERLOTINIB,SUNITINIB,NCIH520,908443,14.9878445357,lung,14.987844,10.992294,3.9955502
MK-2206,MK-8669,VCAP,1299075,21.6845161946,urogenital_system,21.684517,25.681274,3.9967575
MK-8669,TEMOZOLOMIDE,A2058,906792,19.9498250051,skin,19.949825,15.947414,4.002411
DOXORUBICIN,MK-4827,VCAP,1299075,8.1636128334,urogenital_system,8.163612,4.160454,4.0031586
MK-5108,ZOLINZA,UACC62,905976,-2.5293793092,skin,-2.5293794,1.4748772,4.0042567
SN-38,BORTEZOMIB,NCIH23,905942,-7.15582119,lung,-7.1558213,-3.1425037,4.0133176
MK-5108,DASATINIB,SKMEL30,909726,-12.2451078089,skin,-12.245108,-8.23165,4.0134573
PD325901,GELDANAMYCIN,HCT116,905936,19.8168271959,digestive_system,19.816828,23.833199,4.016371
L778123,ZOLINZA,UWB1289,1480374,15.6786202773,urogenital_system,15.67862,11.662224,4.0163965
ABT-888,CYCLOPHOSPHAMIDE,SKMEL30,909726,3.1085744173,skin,3.1085744,7.125387,4.016813
MRK-003,L778123,SKMES1,909728,4.5508283455,lung,4.5508285,8.57292,4.0220914
SORAFENIB,ETOPOSIDE,UACC62,905976,-5.1368666157,skin,-5.1368666,-1.1145412,4.0223255
L778123,MK-4541,UWB1289,1480374,18.3941063087,urogenital_system,18.394106,14.368421,4.0256853
ZOLINZA,BEZ-235,RKO,909698,20.0090540092,digestive_system,20.009054,15.982927,4.026127
BEZ-235,AZD1775,SKMES1,909728,26.5938058999,lung,26.593805,22.563686,4.030119
DINACICLIB,PACLITAXEL,A2058,906792,-18.6919712375,skin,-18.69197,-14.659785,4.0321856
MRK-003,GELDANAMYCIN,MDAMB436,1240172,2.660541695,breast,2.6605418,-1.3716468,4.0321884
SORAFENIB,LAPATINIB,A2058,906792,18.2991878509,skin,18.299189,14.265871,4.0333176
LAPATINIB,DINACICLIB,MDAMB436,1240172,10.7729963649,breast,10.772996,6.7381854,4.0348105
SORAFENIB,DOXORUBICIN,HT144,907067,-4.139761502,skin,-4.1397614,-8.175227,4.0354657
GELDANAMYCIN,TOPOTECAN,OCUBM,909256,1.341547567,breast,1.3415476,5.3806458,4.0390983
MK-2206,DINACICLIB,OV90,1240197,6.6770370377,urogenital_system,6.6770372,10.71685,4.039813
ABT-888,ETOPOSIDE,OCUBM,909256,8.3338869668,breast,8.333887,12.37563,4.0417433
TEMOZOLOMIDE,DEXAMETHASONE,HCT116,905936,1.3328240073,digestive_system,1.332824,-2.7205012,4.053325
BEZ-235,GEMCITABINE,A2058,906792,13.2309693062,skin,13.230969,9.173437,4.0575323
BEZ-235,SUNITINIB,OV90,1240197,20.5268253843,urogenital_system,20.526825,16.469204,4.057621
DEXAMETHASONE,ERLOTINIB,VCAP,1299075,-14.6493246554,urogenital_system,-14.649324,-10.59008,4.059244
AZD1775,GELDANAMYCIN,RPMI7951,910903,-10.0876542805,skin,-10.087654,-6.025857,4.061797
MK-4827,BEZ-235,SK-OV-3,905959,5.5750544241,urogenital_system,5.5750546,9.638429,4.063374
CYCLOPHOSPHAMIDE,MK-5108,SKMES1,909728,2.0794680424,lung,2.079468,6.1432505,4.0637827
AZD1775,MK-2206,NCIH1650,687800,15.3434429786,lung,15.343443,19.415806,4.072363
MK-8669,METHOTREXATE,SK-OV-3,905959,4.9141022828,urogenital_system,4.914102,8.986634,4.072532
BEZ-235,DOXORUBICIN,LNCAP,907788,58.9138478362,urogenital_system,58.91385,54.838486,4.075363
DEXAMETHASONE,SORAFENIB,MSTO,908152,-13.2551634037,lung,-13.255163,-9.175897,4.0792665
VINORELBINE,AZD1775,A2058,906792,-15.9386190969,skin,-15.938619,-11.855909,4.0827093
GEMCITABINE,MK-8776,LOVO,907790,10.3345660054,digestive_system,10.334566,6.2518554,4.0827107
MK-8776,DEXAMETHASONE,NCIH1650,687800,6.2021920576,lung,6.202192,2.1165438,4.085648
MRK-003,ERLOTINIB,NCIH23,905942,3.611325777,lung,3.6113257,7.702588,4.0912623
MRK-003,MK-8669,OCUBM,909256,20.6176067923,breast,20.617607,24.708942,4.0913353
CYCLOPHOSPHAMIDE,ABT-888,SKMEL30,909726,3.1085744173,skin,3.1085744,7.20381,4.095236
L778123,DASATINIB,SKMES1,909728,33.5949772514,lung,33.59498,29.496632,4.0983467
ZOLINZA,VINORELBINE,RKO,909698,-15.4917893932,digestive_system,-15.49179,-11.392893,4.098897
CARBOPLATIN,DASATINIB,LNCAP,907788,-6.0613270695,urogenital_system,-6.061327,-10.161533,4.1002064
LAPATINIB,VINORELBINE,NCIH23,905942,0.5820527198,lung,0.5820527,-3.5194802,4.101533
GELDANAMYCIN,TOPOTECAN,HT144,907067,-1.1705889077,skin,-1.1705889,2.9360044,4.106593
PACLITAXEL,MK-4541,SK-OV-3,905959,8.7052696613,urogenital_system,8.70527,12.812223,4.1069536
MK-8669,DOXORUBICIN,A375,906793,14.9356869405,skin,14.935687,19.046715,4.1110277
MK-4541,5-FU,OV90,1240197,-8.9972669175,urogenital_system,-8.997267,-4.8850236,4.112243
ZOLINZA,DEXAMETHASONE,LNCAP,907788,25.3008594891,urogenital_system,25.30086,21.188263,4.1125965
L778123,SUNITINIB,RKO,909698,12.4700605981,digestive_system,12.47006,8.355571,4.1144896
MRK-003,MK-5108,OCUBM,909256,-0.7140196636,breast,-0.71401966,3.4030895,4.1171093
SORAFENIB,OXALIPLATIN,SKMES1,909728,-1.6144442684,lung,-1.6144443,-5.7392993,4.124855
SUNITINIB,MK-2206,NCIH1650,687800,18.5834161314,lung,18.583416,22.708977,4.1255608
DASATINIB,SORAFENIB,VCAP,1299075,11.4105865945,urogenital_system,11.410586,15.538096,4.12751
DASATINIB,GEMCITABINE,A2058,906792,9.7533108463,skin,9.753311,5.625286,4.128025
ZOLINZA,PACLITAXEL,OVCAR3,905933,-1.286416976,urogenital_system,-1.286417,-5.4170375,4.1306205
ZOLINZA,ERLOTINIB,NCIH520,908443,10.9366841131,lung,10.936684,6.805137,4.1315465
CARBOPLATIN,MK-4541,LNCAP,907788,-5.1989835169,urogenital_system,-5.1989837,-1.0645721,4.134412
DASATINIB,METFORMIN,T-47D,905945,13.1320297388,breast,13.13203,17.271229,4.1391993
LAPATINIB,OXALIPLATIN,LNCAP,907788,0.1487109751,urogenital_system,0.14871098,4.288625,4.1399136
MITOMYCINE,DINACICLIB,UWB1289,1480374,-3.6453365755,urogenital_system,-3.6453366,0.4954757,4.1408124
MK-8669,GELDANAMYCIN,HCT116,905936,7.4513908107,digestive_system,7.4513907,3.3097105,4.1416802
VINORELBINE,DINACICLIB,OVCAR3,905933,-17.9196411267,urogenital_system,-17.919641,-22.06371,4.144068
MK-8776,MK-4541,MDAMB436,1240172,9.1701485509,breast,9.170149,5.024594,4.145555
ABT-888,CYCLOPHOSPHAMIDE,VCAP,1299075,2.2134116704,urogenital_system,2.2134116,6.3603663,4.1469545
CYCLOPHOSPHAMIDE,MK-2206,NCIH520,908443,5.4347660634,lung,5.4347663,9.58415,4.149384
PACLITAXEL,ZOLINZA,HCT116,905936,-17.2497804615,digestive_system,-17.24978,-13.097949,4.1518316
DASATINIB,SN-38,OCUBM,909256,5.81489853,breast,5.8148985,9.968175,4.1532764
GEMCITABINE,L778123,MDAMB436,1240172,4.0592740103,breast,4.059274,-0.09416656,4.153441
DASATINIB,ZOLINZA,LNCAP,907788,43.657328044,urogenital_system,43.65733,47.811005,4.153675
AZD1775,OXALIPLATIN,T-47D,905945,-2.739560542,breast,-2.7395606,-6.896821,4.1572604
DASATINIB,CARBOPLATIN,LNCAP,907788,-6.0613270695,urogenital_system,-6.061327,-10.220622,4.159295
BEZ-235,PD325901,SKMEL30,909726,30.0141290826,skin,30.01413,34.174885,4.160755
MRK-003,VINORELBINE,HCT116,905936,-13.9177801721,digestive_system,-13.91778,-9.75585,4.16193
BEZ-235,MK-8776,UACC62,905976,25.6711320507,skin,25.671131,21.50613,4.165001
MK-8669,ABT-888,SKMES1,909728,9.0262819956,lung,9.026282,4.858869,4.167413
5-FU,TEMOZOLOMIDE,NCIH520,908443,2.0155138901,lung,2.015514,-2.15193,4.167444
MK-4541,GELDANAMYCIN,MSTO,908152,-2.5345069305,lung,-2.534507,-6.7021375,4.16763
ABT-888,MK-8776,HCT116,905936,3.6021401132,digestive_system,3.6021402,-0.5664181,4.168558
CYCLOPHOSPHAMIDE,DINACICLIB,RKO,909698,15.2376778292,digestive_system,15.237678,11.065983,4.1716948
MK-2206,MK-8669,MDAMB436,1240172,31.6851762389,breast,31.685177,27.511791,4.1733856
METFORMIN,BEZ-235,OV90,1240197,19.258571457,urogenital_system,19.258572,15.077263,4.1813087
MITOMYCINE,MK-4827,HCT116,905936,8.4502636279,digestive_system,8.450264,4.266857,4.183407
LAPATINIB,SUNITINIB,LOVO,907790,22.2445021222,digestive_system,22.244503,26.428894,4.184391
MRK-003,MITOMYCINE,NCIH1650,687800,-9.1916290217,lung,-9.191629,-5.006329,4.1853004
SORAFENIB,OXALIPLATIN,SKMEL30,909726,-4.1538492715,skin,-4.153849,-8.344701,4.1908517
PD325901,5-FU,VCAP,1299075,11.4350299448,urogenital_system,11.43503,7.2377205,4.1973095
GELDANAMYCIN,MK-5108,VCAP,1299075,-5.8801155636,urogenital_system,-5.8801155,-10.077901,4.1977854
MK-2206,LAPATINIB,HCT116,905936,14.1588371971,digestive_system,14.158837,18.369045,4.210208
METHOTREXATE,MRK-003,NCIH23,905942,-9.6684393872,lung,-9.668439,-5.450673,4.217766
MK-2206,SORAFENIB,A2058,906792,15.7666393124,skin,15.76664,11.5488405,4.217799
MK-4827,MRK-003,MDAMB436,1240172,13.4654828835,breast,13.465483,9.244716,4.220767
MK-8669,AZD1775,NCIH2122,722046,17.4429740728,lung,17.442974,13.221581,4.2213926
TEMOZOLOMIDE,CARBOPLATIN,MDAMB436,1240172,-2.2123598919,breast,-2.21236,-6.435132,4.222772
MRK-003,MK-2206,SW837,909755,15.2640366027,digestive_system,15.264036,19.487309,4.2232723
DASATINIB,GEMCITABINE,MSTO,908152,7.2558459042,lung,7.255846,11.479149,4.223303
DOXORUBICIN,MK-4541,HT144,907067,1.9453329188,skin,1.9453329,-2.285246,4.230579
SORAFENIB,METFORMIN,A375,906793,13.3680339996,skin,13.368034,9.13617,4.231864
GEMCITABINE,MK-4541,RPMI7951,910903,-6.4650082944,skin,-6.4650083,-2.2310653,4.233943
ABT-888,VINORELBINE,NCIH520,908443,-10.2334518433,lung,-10.233452,-5.999123,4.2343287
BEZ-235,ZOLINZA,A375,906793,9.8156582048,skin,9.815659,14.050284,4.234626
AZD1775,SORAFENIB,OCUBM,909256,4.7113897704,breast,4.7113895,0.47513685,4.236253
SORAFENIB,SUNITINIB,SW837,909755,-8.0320038553,digestive_system,-8.032003,-3.7909672,4.2410364
BORTEZOMIB,VINORELBINE,NCIH1650,687800,-28.1879289062,lung,-28.18793,-23.946056,4.241873
DINACICLIB,AZD1775,HCT116,905936,-3.4265435642,digestive_system,-3.4265435,0.81883466,4.245378
DINACICLIB,GELDANAMYCIN,SKMEL30,909726,5.9870074263,skin,5.9870076,1.7413212,4.2456865
BORTEZOMIB,MK-2206,NCIH23,905942,-4.2615480931,lung,-4.261548,-0.015810609,4.2457376
TOPOTECAN,BORTEZOMIB,LOVO,907790,0.5583294375,digestive_system,0.55832946,4.8051524,4.246823
ERLOTINIB,MRK-003,A375,906793,9.0749191816,skin,9.074919,13.322744,4.2478256
METHOTREXATE,MK-8669,SK-OV-3,905959,4.9141022828,urogenital_system,4.914102,9.165506,4.2514043
L778123,MRK-003,OCUBM,909256,9.2085905398,breast,9.2085905,13.461484,4.2528934
DOXORUBICIN,BEZ-235,LNCAP,907788,58.9138478362,urogenital_system,58.91385,54.658527,4.2553215
SUNITINIB,SORAFENIB,UACC62,905976,3.854611654,skin,3.8546116,8.110112,4.255501
PD325901,DOXORUBICIN,OCUBM,909256,6.947974841,breast,6.9479747,2.6902044,4.2577705
CYCLOPHOSPHAMIDE,ZOLINZA,SKMES1,909728,18.4624720859,lung,18.462473,14.198872,4.2636013
PACLITAXEL,ABT-888,SK-OV-3,905959,-0.505484128,urogenital_system,-0.5054841,3.7639344,4.2694187
MK-4827,ERLOTINIB,OVCAR3,905933,20.997830213,urogenital_system,20.99783,16.728054,4.2697754
5-FU,AZD1775,UACC62,905976,11.4593505287,skin,11.459351,7.1817665,4.277584
MK-4541,LAPATINIB,OVCAR3,905933,12.4542112564,urogenital_system,12.454211,16.735077,4.2808657
MK-4541,BORTEZOMIB,RKO,909698,14.594272958,digestive_system,14.594273,10.310457,4.2838154
VINBLASTINE,L778123,NCIH520,908443,15.5415198069,lung,15.54152,11.256403,4.285117
MRK-003,GEMCITABINE,OVCAR3,905933,-8.8832297519,urogenital_system,-8.88323,-13.168609,4.2853785
MRK-003,MK-8669,HCT116,905936,3.073184696,digestive_system,3.0731847,7.3611045,4.28792
ETOPOSIDE,MK-8669,NCIH520,908443,4.9081852455,lung,4.9081855,9.196313,4.2881274
MK-5108,BEZ-235,A2058,906792,10.9771609247,skin,10.97716,6.687497,4.2896633
BEZ-235,VINORELBINE,LOVO,907790,14.9718237044,digestive_system,14.971824,19.262344,4.2905207
MK-4541,AZD1775,MDAMB436,1240172,8.4515811065,breast,8.451581,4.1592913,4.2922897
MK-8669,ERLOTINIB,NCIH1650,687800,18.0031373146,lung,18.003138,22.29766,4.2945232
ABT-888,LAPATINIB,NCIH1650,687800,-5.2018969627,lung,-5.201897,-9.4980135,4.2961164
SORAFENIB,TOPOTECAN,UACC62,905976,6.9530303412,skin,6.95303,2.6530972,4.299933
SN-38,BEZ-235,RKO,909698,12.6242410023,digestive_system,12.624241,16.92831,4.3040695
5-FU,BEZ-235,SK-OV-3,905959,4.2458790789,urogenital_system,4.245879,8.549969,4.3040895
GEMCITABINE,L778123,MSTO,908152,-6.7100050636,lung,-6.7100053,-11.014554,4.3045487
METHOTREXATE,L778123,NCIH1650,687800,-9.8180255431,lung,-9.818026,-5.513172,4.3048534
L778123,BEZ-235,NCIH520,908443,32.7332409523,lung,32.733242,37.03833,4.305088
GELDANAMYCIN,MITOMYCINE,SW837,909755,9.5882928962,digestive_system,9.588293,5.2826715,4.3056216
SUNITINIB,MK-4827,OCUBM,909256,9.272121882,breast,9.272121,4.9656076,4.306514
MK-4827,ERLOTINIB,A375,906793,11.3203419113,skin,11.320342,15.627665,4.3073225
TEMOZOLOMIDE,MK-8776,OCUBM,909256,16.1048087123,breast,16.104809,11.793513,4.3112955
L778123,DEXAMETHASONE,A375,906793,6.2939482253,skin,6.293948,10.613709,4.3197613
TEMOZOLOMIDE,ABT-888,T-47D,905945,1.87522322,breast,1.8752233,6.197686,4.322463
CARBOPLATIN,SORAFENIB,SKMEL30,909726,-2.3836349895,skin,-2.383635,1.9413128,4.324948
AZD1775,LAPATINIB,MDAMB436,1240172,10.9223657195,breast,10.922366,6.589284,4.333082
MK-5108,TEMOZOLOMIDE,UACC62,905976,-2.8923950101,skin,-2.892395,-7.225584,4.333189
MK-8776,LAPATINIB,SKMES1,909728,2.188944708,lung,2.1889448,-2.1446488,4.3335934
L778123,DOXORUBICIN,UACC62,905976,-7.8565846149,skin,-7.8565845,-3.522322,4.334263
SORAFENIB,5-FU,MSTO,908152,-13.5035138437,lung,-13.503514,-9.168206,4.335308
MK-2206,MK-5108,OCUBM,909256,0.8698310175,breast,0.869831,5.207034,4.337203
MK-5108,OXALIPLATIN,HCT116,905936,9.7990921266,digestive_system,9.799092,5.4591312,4.339961
AZD1775,BORTEZOMIB,HT144,907067,-1.6175545058,skin,-1.6175545,-5.9598856,4.342331
MK-8669,MK-8776,NCIH23,905942,28.3588046091,lung,28.358805,24.006813,4.3519917
MK-8669,L778123,OV90,1240197,35.9039059106,urogenital_system,35.903908,31.551853,4.3520546
MK-8669,TEMOZOLOMIDE,VCAP,1299075,5.5573109178,urogenital_system,5.557311,9.915677,4.358366
SUNITINIB,BEZ-235,OV90,1240197,20.5268253843,urogenital_system,20.526825,16.167557,4.359268
AZD1775,DOXORUBICIN,SKMES1,909728,1.8474992832,lung,1.8474993,-2.5119784,4.3594775
ABT-888,AZD1775,NCIH23,905942,-5.2395267158,lung,-5.2395267,-0.8772825,4.362244
MK-4827,DEXAMETHASONE,RPMI7951,910903,-22.8128765048,skin,-22.812876,-18.440357,4.3725185
AZD1775,DOXORUBICIN,MDAMB436,1240172,2.1830057955,breast,2.1830058,6.556813,4.373807
GELDANAMYCIN,ERLOTINIB,SK-OV-3,905959,3.2261508974,urogenital_system,3.226151,-1.1523466,4.3784976
VINORELBINE,ERLOTINIB,MDAMB436,1240172,17.0493882635,breast,17.049389,12.669232,4.3801565
ERLOTINIB,ZOLINZA,OVCAR3,905933,9.6319508844,urogenital_system,9.631951,14.016225,4.3842735
PD325901,MK-8669,HCT116,905936,10.2191261105,digestive_system,10.219126,14.606578,4.387452
SORAFENIB,MK-2206,MDAMB436,1240172,4.9668632835,breast,4.966863,9.357242,4.3903785
MK-5108,AZD1775,SKMES1,909728,-2.9112185853,lung,-2.9112186,1.4829234,4.394142
LAPATINIB,ABT-888,NCIH1650,687800,-5.2018969627,lung,-5.201897,-9.598607,4.39671
GELDANAMYCIN,METFORMIN,VCAP,1299075,-15.4044438406,urogenital_system,-15.404444,-11.004083,4.400361
METHOTREXATE,MK-4541,SK-OV-3,905959,1.7923720295,urogenital_system,1.792372,6.1940904,4.401718
5-FU,GELDANAMYCIN,LOVO,907790,-6.3531366592,digestive_system,-6.3531365,-10.756743,4.403607
BORTEZOMIB,VINORELBINE,SKMES1,909728,-24.4635291699,lung,-24.46353,-20.054508,4.4090214
MK-4827,MRK-003,NCIH1650,687800,4.0474551494,lung,4.0474553,8.458287,4.410832
OXALIPLATIN,SORAFENIB,NCIH23,905942,-18.1001438071,lung,-18.100143,-13.685596,4.414547
ABT-888,SORAFENIB,OCUBM,909256,18.458408297,breast,18.458408,14.041471,4.416938
GEMCITABINE,L778123,SW837,909755,7.0243512046,digestive_system,7.024351,2.605079,4.4192724
METFORMIN,LAPATINIB,NCIH520,908443,-7.1107979062,lung,-7.110798,-2.6906173,4.4201803
MRK-003,SUNITINIB,RKO,909698,-2.6236624735,digestive_system,-2.6236625,1.7968687,4.4205313
BORTEZOMIB,OXALIPLATIN,OCUBM,909256,0.8034606869,breast,0.80346066,5.225551,4.4220905
ERLOTINIB,ETOPOSIDE,A2058,906792,1.9880474087,skin,1.9880474,6.41608,4.428033
GELDANAMYCIN,SUNITINIB,OVCAR3,905933,8.5311616454,urogenital_system,8.531161,4.1005116,4.4306498
CYCLOPHOSPHAMIDE,ERLOTINIB,A375,906793,-4.2310484029,skin,-4.2310486,0.20048529,4.431534
MRK-003,SUNITINIB,LNCAP,907788,-10.2500013803,urogenital_system,-10.250001,-5.818364,4.431637
MK-5108,TEMOZOLOMIDE,A2058,906792,-7.4400844096,skin,-7.4400845,-3.0081527,4.4319315
DOXORUBICIN,MK-2206,OVCAR3,905933,0.6158719075,urogenital_system,0.6158719,-3.8223224,4.4381943
MK-8669,ABT-888,NCIH2122,722046,7.5032078751,lung,7.5032077,11.943578,4.44037
MK-8776,MK-4541,NCIH1650,687800,-11.4204224182,lung,-11.420423,-6.9780574,4.442365
TEMOZOLOMIDE,ERLOTINIB,OV90,1240197,-0.2488094723,urogenital_system,-0.24880947,4.198608,4.4474173
MITOMYCINE,MK-2206,UWB1289,1480374,8.688951404,urogenital_system,8.6889515,4.2302384,4.458713
SN-38,PD325901,OV90,1240197,-5.1651119625,urogenital_system,-5.165112,-0.7003379,4.464774
PACLITAXEL,DASATINIB,HCT116,905936,9.3999265631,digestive_system,9.399926,4.934641,4.4652853
MK-5108,5-FU,T-47D,905945,4.9294221133,breast,4.929422,0.46263552,4.4667864
ABT-888,LAPATINIB,VCAP,1299075,-10.6611485097,urogenital_system,-10.661148,-6.1937666,4.4673815
DOXORUBICIN,MK-4827,MSTO,908152,-7.5511270354,lung,-7.551127,-3.0806549,4.4704723
MRK-003,VINBLASTINE,OV90,1240197,17.0081311413,urogenital_system,17.008131,12.537262,4.470869
SUNITINIB,MK-5108,MSTO,908152,2.6294820528,lung,2.629482,-1.8452487,4.4747305
DEXAMETHASONE,MK-4541,OV90,1240197,-7.0314428899,urogenital_system,-7.031443,-2.5557947,4.4756484
PD325901,MK-8669,OVCAR3,905933,33.2269262115,urogenital_system,33.226925,28.75026,4.4766655
MK-5108,L778123,NCIH1650,687800,3.4886563108,lung,3.4886563,-0.9901134,4.47877
MK-2206,ZOLINZA,RPMI7951,910903,5.6776738266,skin,5.677674,10.159037,4.481363
BORTEZOMIB,MK-8669,UWB1289,1480374,-15.0724068783,urogenital_system,-15.072407,-19.554203,4.4817963
ERLOTINIB,PD325901,HT144,907067,14.3884974381,skin,14.388497,9.906665,4.4818325
CYCLOPHOSPHAMIDE,GELDANAMYCIN,UACC62,905976,-13.0158697983,skin,-13.01587,-8.534015,4.4818554
MK-5108,VINORELBINE,NCIH23,905942,-14.3339426993,lung,-14.333942,-9.851125,4.4828176
VINBLASTINE,ABT-888,SKMES1,909728,-0.4856743711,lung,-0.48567438,-4.968946,4.4832716
PACLITAXEL,BEZ-235,A375,906793,25.4761300536,skin,25.47613,29.960087,4.4839573
TEMOZOLOMIDE,OXALIPLATIN,NCIH520,908443,-8.7556298174,lung,-8.75563,-4.271041,4.4845886
MK-2206,DOXORUBICIN,OVCAR3,905933,0.6158719075,urogenital_system,0.6158719,-3.8691006,4.4849725
PACLITAXEL,BORTEZOMIB,OVCAR3,905933,-27.8559871511,urogenital_system,-27.855988,-23.363972,4.492016
MK-8776,VINORELBINE,UWB1289,1480374,-11.9347436127,urogenital_system,-11.934744,-7.442185,4.492559
ETOPOSIDE,DINACICLIB,SKMEL30,909726,3.0278303939,skin,3.0278304,-1.4652034,4.493034
5-FU,SORAFENIB,HCT116,905936,-1.9550253911,digestive_system,-1.9550254,2.5411499,4.4961753
LAPATINIB,CYCLOPHOSPHAMIDE,T-47D,905945,-5.9804422418,breast,-5.980442,-1.4826835,4.4977584
OXALIPLATIN,MK-8776,UACC62,905976,-1.754512186,skin,-1.7545122,-6.2546883,4.500176
L778123,CARBOPLATIN,HT144,907067,-7.3391215049,skin,-7.3391213,-2.8369784,4.502143
GEMCITABINE,DINACICLIB,HCT116,905936,-19.9622645261,digestive_system,-19.962265,-15.458675,4.5035896
GELDANAMYCIN,L778123,OVCAR3,905933,-22.3225805011,urogenital_system,-22.32258,-17.816605,4.5059757
DOXORUBICIN,MK-8776,NCIH1650,687800,24.5143169002,lung,24.514317,20.005714,4.508602
VINORELBINE,AZD1775,RKO,909698,-1.4257800164,digestive_system,-1.42578,-5.9354787,4.509699
DINACICLIB,ABT-888,A2058,906792,11.1487216398,skin,11.148722,6.6384974,4.5102243
METFORMIN,MK-4541,MDAMB436,1240172,-4.600857262,breast,-4.6008573,-0.08966458,4.511193
METHOTREXATE,MRK-003,OV90,1240197,5.2299529596,urogenital_system,5.229953,0.7186069,4.511346
PD325901,AZD1775,NCIH520,908443,4.574324818,lung,4.5743246,0.062660426,4.5116644
MK-4827,METHOTREXATE,NCIH1650,687800,-1.3444164756,lung,-1.3444165,-5.8581243,4.5137076
AZD1775,BORTEZOMIB,NCIH1650,687800,-19.8463194672,lung,-19.84632,-15.331131,4.515188
LAPATINIB,AZD1775,MSTO,908152,8.0022313415,lung,8.002232,12.518483,4.5162516
MK-2206,MRK-003,SK-OV-3,905959,35.8855923356,urogenital_system,35.885593,31.36718,4.5184135
LAPATINIB,MITOMYCINE,OCUBM,909256,11.9447860458,breast,11.944786,7.426214,4.518572
GELDANAMYCIN,VINBLASTINE,HCT116,905936,-16.399058051,digestive_system,-16.399057,-11.879892,4.519165
DASATINIB,METFORMIN,RPMI7951,910903,5.2683341766,skin,5.2683344,9.79019,4.5218554
BEZ-235,LAPATINIB,RKO,909698,21.8976616758,digestive_system,21.897661,17.369267,4.5283947
AZD1775,SUNITINIB,OCUBM,909256,0.0407201755,breast,0.040720176,4.571878,4.531158
MK-2206,METHOTREXATE,NCIH520,908443,-12.8540652537,lung,-12.854065,-8.322322,4.531743
VINORELBINE,TEMOZOLOMIDE,MDAMB436,1240172,-2.8716525094,breast,-2.8716526,-7.403665,4.5320125
MK-2206,AZD1775,SK-OV-3,905959,28.7733159416,urogenital_system,28.773315,24.240246,4.5330696
GELDANAMYCIN,METFORMIN,SKMEL30,909726,-4.3249101067,skin,-4.32491,-8.860214,4.535304
ZOLINZA,MK-8776,UWB1289,1480374,5.5726765783,urogenital_system,5.5726767,10.112668,4.5399914
VINORELBINE,MRK-003,NCIH23,905942,1.0171540788,lung,1.0171541,-3.5228503,4.5400043
L778123,MRK-003,SKMES1,909728,4.5508283455,lung,4.5508285,9.0915785,4.54075
MK-4827,MK-5108,HT144,907067,-3.9928755323,skin,-3.9928756,0.54835975,4.5412354
AZD1775,SUNITINIB,HCT116,905936,0.3681454106,digestive_system,0.3681454,4.9134235,4.545278
