Drug1,Drug2,Cell line,Cosmic sample Id,synergy,Tissue,log_synergy,predict,abs_error
DASATINIB,ABT-888,MDAMB436,1240172,13.6542046593,breast,13.654204,8.438901,5.2153034
MK-4541,CYCLOPHOSPHAMIDE,SKMEL30,909726,7.3471493781,skin,7.3471494,2.1227045,5.224445
ERLOTINIB,SN-38,OVCAR3,905933,28.0047374469,urogenital_system,28.004738,33.230015,5.225277
ZOLINZA,ABT-888,SKMES1,909728,11.5894815122,lung,11.589481,6.3622837,5.2271976
MK-8776,MK-5108,NCIH1650,687800,-3.7483841302,lung,-3.7483842,1.4791232,5.2275076
MRK-003,GEMCITABINE,OVCAR3,905933,-8.8832297519,urogenital_system,-8.88323,-3.652303,5.2309275
PD325901,SN-38,RPMI7951,910903,-7.1910419427,skin,-7.191042,-1.9484816,5.2425604
BORTEZOMIB,MITOMYCINE,LNCAP,907788,-14.3363503317,urogenital_system,-14.33635,-19.581594,5.245244
ERLOTINIB,DOXORUBICIN,NCIH1650,687800,11.0151241044,lung,11.015124,5.7692657,5.2458587
ERLOTINIB,ABT-888,MDAMB436,1240172,3.6035069968,breast,3.603507,-1.642997,5.246504
AZD1775,BEZ-235,RKO,909698,31.7368561067,digestive_system,31.736856,26.488832,5.248024
PD325901,MK-5108,SKMEL30,909726,4.4965635459,skin,4.4965634,-0.75727713,5.2538404
MK-8776,METFORMIN,RKO,909698,4.1115382542,digestive_system,4.1115384,-1.1454767,5.257015
MK-2206,METFORMIN,MDAMB436,1240172,4.7716723039,breast,4.7716722,10.030078,5.2584057
MK-5108,MK-8776,SKMES1,909728,-9.6323544885,lung,-9.632355,-4.368256,5.2640986
MITOMYCINE,MK-4827,RKO,909698,7.5885376386,digestive_system,7.5885377,2.3225596,5.265978
MK-4541,BORTEZOMIB,MDAMB436,1240172,-5.8667580759,breast,-5.866758,-0.59221137,5.2745466
SORAFENIB,TEMOZOLOMIDE,NCIH1650,687800,-5.4752479862,lung,-5.475248,-0.19214961,5.283098
MITOMYCINE,PD325901,MDAMB436,1240172,9.043159443,breast,9.0431595,14.328336,5.2851763
L778123,ABT-888,SKMES1,909728,-1.0667831454,lung,-1.0667832,4.221905,5.2886887
SUNITINIB,GELDANAMYCIN,MDAMB436,1240172,9.6778864683,breast,9.677886,4.3853855,5.2925005
PACLITAXEL,TEMOZOLOMIDE,OVCAR3,905933,-19.6397745088,urogenital_system,-19.639774,-14.346092,5.293682
GELDANAMYCIN,SORAFENIB,LNCAP,907788,-6.8923927236,urogenital_system,-6.8923926,-1.598213,5.29418
VINBLASTINE,DASATINIB,RPMI7951,910903,8.2220840084,skin,8.222084,2.923131,5.298953
LAPATINIB,ETOPOSIDE,MDAMB436,1240172,20.1485259974,breast,20.148525,14.849437,5.2990885
DASATINIB,SUNITINIB,RKO,909698,34.3560688095,digestive_system,34.356068,29.05471,5.3013573
BORTEZOMIB,SUNITINIB,NCIH1650,687800,-6.3351975387,lung,-6.3351974,-11.650432,5.315234
GELDANAMYCIN,SORAFENIB,RKO,909698,-4.6081554217,digestive_system,-4.6081553,0.70846677,5.316622
DINACICLIB,BEZ-235,OVCAR3,905933,12.3664407686,urogenital_system,12.366441,17.685528,5.319087
MK-4541,MK-8776,OVCAR3,905933,-0.00872283,urogenital_system,-0.00872283,-5.332933,5.32421
TOPOTECAN,TEMOZOLOMIDE,RPMI7951,910903,6.2459321355,skin,6.245932,0.91624033,5.329692
ABT-888,MRK-003,RPMI7951,910903,8.6546732441,skin,8.654674,3.321205,5.3334684
BEZ-235,TOPOTECAN,MDAMB436,1240172,25.3989813614,breast,25.398981,20.064184,5.334797
MK-8776,MK-8669,RPMI7951,910903,20.5268354011,skin,20.526834,25.87163,5.344795
METHOTREXATE,MRK-003,SKMES1,909728,1.8922443965,lung,1.8922443,-3.4532118,5.345456
SUNITINIB,AZD1775,NCIH1650,687800,-3.3100868547,lung,-3.310087,-8.657102,5.3470144
DASATINIB,SORAFENIB,MDAMB436,1240172,14.2357351099,breast,14.235735,19.58357,5.3478355
MRK-003,TOPOTECAN,SKMEL30,909726,27.2332790149,skin,27.233278,21.877674,5.355604
MK-4541,MITOMYCINE,MDAMB436,1240172,7.0881719244,breast,7.088172,1.7255359,5.362636
DINACICLIB,DASATINIB,RPMI7951,910903,13.6939891503,skin,13.693989,19.058239,5.36425
PD325901,CYCLOPHOSPHAMIDE,LNCAP,907788,11.3392427478,urogenital_system,11.339243,5.966852,5.3723907
DOXORUBICIN,SUNITINIB,MDAMB436,1240172,-6.4312618593,breast,-6.431262,-11.806068,5.3748064
VINBLASTINE,MK-2206,RKO,909698,3.3776228862,digestive_system,3.3776228,-1.997724,5.375347
METHOTREXATE,LAPATINIB,NCIH1650,687800,-11.1474085473,lung,-11.1474085,-5.7690654,5.378343
GEMCITABINE,MK-2206,NCIH1650,687800,-1.4149721305,lung,-1.4149722,3.9670486,5.382021
MRK-003,BEZ-235,RPMI7951,910903,32.7321409043,skin,32.73214,38.11423,5.3820915
VINORELBINE,SUNITINIB,LNCAP,907788,-0.2824040871,urogenital_system,-0.2824041,-5.6812673,5.3988633
CYCLOPHOSPHAMIDE,DASATINIB,SKMES1,909728,7.5004403908,lung,7.5004406,2.0942416,5.406199
CARBOPLATIN,AZD1775,SKMES1,909728,5.7825221549,lung,5.782522,0.3740253,5.408497
ERLOTINIB,L778123,NCIH1650,687800,9.8868872058,lung,9.886888,15.296135,5.4092474
ETOPOSIDE,MK-8776,RKO,909698,8.7551929154,digestive_system,8.755193,14.166034,5.410841
OXALIPLATIN,PD325901,RPMI7951,910903,-5.33346211,skin,-5.333462,-10.745434,5.4119716
VINORELBINE,MRK-003,RPMI7951,910903,4.2106923586,skin,4.2106924,-1.2025276,5.41322
MK-4541,METFORMIN,LNCAP,907788,-2.8018086527,urogenital_system,-2.8018086,2.6152284,5.417037
ABT-888,SUNITINIB,SKMEL30,909726,6.361187479,skin,6.3611875,11.783209,5.4220214
CYCLOPHOSPHAMIDE,MK-2206,MDAMB436,1240172,3.2361221344,breast,3.2361221,8.671679,5.4355564
MRK-003,MK-4541,NCIH1650,687800,-3.2547224676,lung,-3.2547224,2.1816785,5.436401
OXALIPLATIN,LAPATINIB,SKMEL30,909726,-7.6178772797,skin,-7.6178775,-13.059605,5.441727
SUNITINIB,DOXORUBICIN,MDAMB436,1240172,-6.4312618593,breast,-6.431262,-11.877578,5.446316
MRK-003,METFORMIN,RPMI7951,910903,9.5912994376,skin,9.591299,4.1392703,5.4520288
MK-8669,ABT-888,SKMES1,909728,9.0262819956,lung,9.026282,3.5691557,5.4571266
TOPOTECAN,MK-4827,RPMI7951,910903,10.7012586964,skin,10.701259,5.2418475,5.459411
MK-2206,TOPOTECAN,MDAMB436,1240172,17.5200177893,breast,17.520018,22.983047,5.46303
OXALIPLATIN,SORAFENIB,SKMES1,909728,-1.6144442684,lung,-1.6144443,-7.079354,5.4649096
SUNITINIB,DINACICLIB,RPMI7951,910903,2.4787210377,skin,2.4787211,7.947127,5.4684057
CYCLOPHOSPHAMIDE,PD325901,RPMI7951,910903,-6.5749257912,skin,-6.574926,-1.1044475,5.4704785
PACLITAXEL,SUNITINIB,SKMEL30,909726,5.0225248396,skin,5.022525,-0.4490899,5.471615
MRK-003,ZOLINZA,MDAMB436,1240172,4.452224816,breast,4.4522247,-1.0202453,5.4724703
METHOTREXATE,MK-4827,SKMES1,909728,-2.2484659962,lung,-2.248466,-7.725405,5.476939
METHOTREXATE,SUNITINIB,NCIH1650,687800,-6.0371054681,lung,-6.0371056,-11.514727,5.477621
PD325901,GEMCITABINE,RKO,909698,6.7432344174,digestive_system,6.7432346,1.2646348,5.4785995
AZD1775,LAPATINIB,RPMI7951,910903,19.6184938821,skin,19.618494,14.1383705,5.4801235
METHOTREXATE,MK-2206,SKMES1,909728,1.2661484847,lung,1.2661484,-4.216338,5.4824867
PD325901,MRK-003,NCIH1650,687800,-1.4264320361,lung,-1.426432,4.058387,5.484819
ABT-888,5-FU,RPMI7951,910903,-2.1732219296,skin,-2.1732218,3.3121505,5.4853725
BORTEZOMIB,CARBOPLATIN,SKMES1,909728,-20.6022819531,lung,-20.602282,-15.114319,5.4879627
DEXAMETHASONE,LAPATINIB,SKMEL30,909726,-4.6104909628,skin,-4.610491,-10.099544,5.489053
ERLOTINIB,DOXORUBICIN,MDAMB436,1240172,-1.3024580637,breast,-1.302458,4.190731,5.493189
GEMCITABINE,L778123,SKMEL30,909726,3.9016053876,skin,3.9016054,-1.5950768,5.496682
ZOLINZA,5-FU,RPMI7951,910903,-0.2406381746,skin,-0.24063818,5.2569075,5.4975457
TOPOTECAN,MK-5108,RKO,909698,23.4552987437,digestive_system,23.4553,17.954353,5.500946
SUNITINIB,CYCLOPHOSPHAMIDE,OVCAR3,905933,10.3323394787,urogenital_system,10.332339,4.8295746,5.5027647
MK-2206,DINACICLIB,OVCAR3,905933,4.0713776252,urogenital_system,4.0713778,9.577044,5.505666
METHOTREXATE,DASATINIB,RKO,909698,-25.0168566761,digestive_system,-25.016857,-19.510761,5.506096
MK-5108,ERLOTINIB,NCIH1650,687800,-3.4016876368,lung,-3.4016876,2.1047847,5.5064726
MK-5108,TOPOTECAN,SKMEL30,909726,19.1338536182,skin,19.133854,13.624551,5.509303
DINACICLIB,ERLOTINIB,RPMI7951,910903,8.344256306,skin,8.344256,13.8584175,5.514161
METFORMIN,BORTEZOMIB,MDAMB436,1240172,-4.6415256825,breast,-4.6415257,-10.174588,5.5330625
MK-4541,ERLOTINIB,SKMES1,909728,11.6550499922,lung,11.65505,6.1217656,5.5332847
PD325901,MK-8776,SKMES1,909728,-12.068543769,lung,-12.068543,-6.5264397,5.542104
MK-8776,GEMCITABINE,LNCAP,907788,33.937241854,urogenital_system,33.93724,39.48238,5.5451393
GELDANAMYCIN,METHOTREXATE,RPMI7951,910903,-18.5339000947,skin,-18.5339,-12.9840765,5.549823
TOPOTECAN,MK-4827,SKMEL30,909726,16.8842227729,skin,16.884222,11.330225,5.553997
ABT-888,MK-2206,MDAMB436,1240172,8.2262925944,breast,8.226293,2.6637614,5.5625315
VINBLASTINE,SORAFENIB,SKMES1,909728,18.1105033288,lung,18.110504,12.544828,5.5656757
5-FU,DINACICLIB,LNCAP,907788,-0.8480444662,urogenital_system,-0.84804446,4.7222905,5.570335
MK-2206,BEZ-235,NCIH1650,687800,40.361605075,lung,40.361607,45.932285,5.5706787
GELDANAMYCIN,MRK-003,NCIH1650,687800,-0.5673035766,lung,-0.5673036,-6.1466627,5.579359
GELDANAMYCIN,5-FU,MDAMB436,1240172,5.7991052293,breast,5.799105,0.21643594,5.5826693
BORTEZOMIB,METHOTREXATE,SKMES1,909728,-13.2551451926,lung,-13.255145,-18.841124,5.5859785
BORTEZOMIB,GEMCITABINE,SKMES1,909728,-15.6950604776,lung,-15.695061,-10.107274,5.5877867
ETOPOSIDE,PD325901,SKMES1,909728,1.5793533115,lung,1.5793533,7.171612,5.5922585
TOPOTECAN,LAPATINIB,LNCAP,907788,1.6341724294,urogenital_system,1.6341724,7.226806,5.5926337
DEXAMETHASONE,PD325901,LNCAP,907788,7.0382142753,urogenital_system,7.038214,1.4447844,5.5934296
AZD1775,PACLITAXEL,LNCAP,907788,8.3025150434,urogenital_system,8.302515,2.709082,5.5934334
L778123,PD325901,NCIH1650,687800,4.4052042262,lung,4.4052043,10.0015135,5.596309
ZOLINZA,CARBOPLATIN,LNCAP,907788,13.6564556148,urogenital_system,13.656456,8.058459,5.5979967
CYCLOPHOSPHAMIDE,GELDANAMYCIN,OVCAR3,905933,-5.3041450661,urogenital_system,-5.304145,0.29599863,5.6001434
PD325901,MK-5108,SKMES1,909728,-6.6377385702,lung,-6.6377387,-1.0375305,5.6002083
AZD1775,TEMOZOLOMIDE,RKO,909698,6.7617247567,digestive_system,6.761725,1.1613238,5.600401
DASATINIB,GEMCITABINE,RPMI7951,910903,2.3252810916,skin,2.3252811,7.9341,5.608819
AZD1775,GEMCITABINE,SKMEL30,909726,6.8613263661,skin,6.861326,12.472052,5.6107254
GELDANAMYCIN,ZOLINZA,NCIH1650,687800,-18.8642050709,lung,-18.864204,-24.481905,5.6177006
MK-8776,OXALIPLATIN,LNCAP,907788,6.5376212745,urogenital_system,6.5376215,0.9190701,5.6185513
TEMOZOLOMIDE,CYCLOPHOSPHAMIDE,MDAMB436,1240172,-4.1574537978,breast,-4.157454,1.4665586,5.6240125
MK-4541,DINACICLIB,MDAMB436,1240172,5.3657575903,breast,5.3657575,-0.2654952,5.631253
ABT-888,ERLOTINIB,MDAMB436,1240172,3.6035069968,breast,3.603507,-2.0349412,5.638448
MRK-003,SUNITINIB,OVCAR3,905933,12.0172012468,urogenital_system,12.017201,6.3776107,5.6395907
GEMCITABINE,MRK-003,OVCAR3,905933,-8.8832297519,urogenital_system,-8.88323,-3.2381606,5.6450696
MK-5108,L778123,RPMI7951,910903,2.0350246653,skin,2.0350246,7.6808925,5.645868
MK-5108,MK-2206,OVCAR3,905933,1.6727881598,urogenital_system,1.6727881,7.3205347,5.6477466
BEZ-235,MITOMYCINE,SKMEL30,909726,24.9922080262,skin,24.992208,30.641308,5.6490993
LAPATINIB,GELDANAMYCIN,RKO,909698,13.5897006398,digestive_system,13.589701,7.937886,5.6518145
SORAFENIB,MK-8669,MDAMB436,1240172,9.0007615478,breast,9.000762,14.6529045,5.6521425
VINBLASTINE,MK-4827,SKMES1,909728,-7.512392798,lung,-7.512393,-13.168881,5.6564884
MRK-003,MK-8776,LNCAP,907788,-1.2864451497,urogenital_system,-1.2864451,4.3714414,5.6578865
PD325901,MK-8669,OVCAR3,905933,33.2269262115,urogenital_system,33.226925,27.568913,5.6580124
METFORMIN,L778123,SKMES1,909728,7.0076794085,lung,7.0076795,1.3459185,5.661761
SN-38,DASATINIB,RKO,909698,21.3119170569,digestive_system,21.311916,15.632973,5.6789436
METFORMIN,MK-4827,SKMES1,909728,6.6687747713,lung,6.6687746,0.98915625,5.6796184
AZD1775,BEZ-235,SKMES1,909728,26.5938058999,lung,26.593805,32.283566,5.68976
MK-4541,SORAFENIB,RPMI7951,910903,1.2167017877,skin,1.2167017,6.910646,5.693944
DINACICLIB,L778123,RKO,909698,8.9583816374,digestive_system,8.958382,3.2606118,5.69777
TOPOTECAN,DINACICLIB,OVCAR3,905933,-13.8991810105,urogenital_system,-13.899181,-8.195676,5.7035055
METFORMIN,ABT-888,SKMEL30,909726,-3.0615463347,skin,-3.0615463,-8.765856,5.7043095
METFORMIN,MK-8776,MDAMB436,1240172,3.7991046285,breast,3.7991047,-1.9061139,5.7052183
BORTEZOMIB,MK-4541,MDAMB436,1240172,-5.8667580759,breast,-5.866758,-0.15900472,5.707753
MK-4827,BORTEZOMIB,NCIH1650,687800,-20.6808160052,lung,-20.680817,-26.401176,5.72036
ETOPOSIDE,TEMOZOLOMIDE,RKO,909698,-3.1365481875,digestive_system,-3.1365483,-8.87265,5.736102
ZOLINZA,PD325901,NCIH1650,687800,-1.0392569114,lung,-1.0392569,-6.7762194,5.7369623
METHOTREXATE,DASATINIB,SKMES1,909728,-16.5625452433,lung,-16.562546,-10.820191,5.7423544
PD325901,MRK-003,SKMEL30,909726,-1.2079021297,skin,-1.2079021,4.5350513,5.7429533
METFORMIN,AZD1775,OVCAR3,905933,9.9827717959,urogenital_system,9.982772,4.2384086,5.7443633
GEMCITABINE,GELDANAMYCIN,OVCAR3,905933,-20.3785155201,urogenital_system,-20.378515,-14.633291,5.745224
ETOPOSIDE,ERLOTINIB,MDAMB436,1240172,30.4438681132,breast,30.443869,24.683397,5.7604713
DINACICLIB,VINORELBINE,RPMI7951,910903,-4.5678517188,skin,-4.5678515,1.193972,5.7618237
AZD1775,METHOTREXATE,RPMI7951,910903,-9.0067378,skin,-9.006738,-3.2353303,5.771407
TEMOZOLOMIDE,DEXAMETHASONE,SKMES1,909728,-3.5336298437,lung,-3.53363,-9.311468,5.777838
METFORMIN,TEMOZOLOMIDE,LNCAP,907788,-4.1553376342,urogenital_system,-4.155338,-9.940181,5.784843
PACLITAXEL,AZD1775,LNCAP,907788,8.3025150434,urogenital_system,8.302515,2.5153997,5.787115
TEMOZOLOMIDE,VINBLASTINE,SKMEL30,909726,-26.1556703222,skin,-26.15567,-20.368103,5.787567
BEZ-235,MK-8669,OVCAR3,905933,84.2908657734,urogenital_system,84.29086,90.07885,5.7879868
MK-8669,TOPOTECAN,MDAMB436,1240172,19.1832794341,breast,19.183279,13.392415,5.790864
VINBLASTINE,MK-4541,NCIH1650,687800,-16.6559270127,lung,-16.655928,-22.448744,5.792816
OXALIPLATIN,BEZ-235,SKMEL30,909726,20.9179716414,skin,20.917973,15.124831,5.7931414
METFORMIN,AZD1775,RKO,909698,9.8188506383,digestive_system,9.8188505,4.024831,5.7940197
L778123,CYCLOPHOSPHAMIDE,NCIH1650,687800,-1.6007725704,lung,-1.6007726,4.193879,5.794652
ETOPOSIDE,ERLOTINIB,SKMEL30,909726,19.9688948808,skin,19.968895,25.764267,5.795372
L778123,SORAFENIB,NCIH1650,687800,1.1584237168,lung,1.1584237,6.9549613,5.7965374
MRK-003,MK-8776,MDAMB436,1240172,9.4198505117,breast,9.41985,3.6195498,5.8003006
ETOPOSIDE,LAPATINIB,MDAMB436,1240172,20.1485259974,breast,20.148525,14.348095,5.8004303
MK-4827,GEMCITABINE,LNCAP,907788,-8.2635669013,urogenital_system,-8.263567,-2.4607985,5.8027687
MK-2206,VINBLASTINE,RKO,909698,3.3776228862,digestive_system,3.3776228,-2.4306018,5.8082247
OXALIPLATIN,MK-4541,MDAMB436,1240172,-12.5393622154,breast,-12.539362,-6.726177,5.8131847
DOXORUBICIN,MK-4827,LNCAP,907788,-3.2629827187,urogenital_system,-3.2629826,-9.0888605,5.825878
DEXAMETHASONE,AZD1775,RKO,909698,7.6620510305,digestive_system,7.662051,1.8275064,5.8345447
PD325901,ABT-888,RPMI7951,910903,-11.0800824766,skin,-11.080083,-5.237259,5.842824
ETOPOSIDE,AZD1775,RKO,909698,7.1527259421,digestive_system,7.152726,1.309869,5.8428574
SN-38,ABT-888,LNCAP,907788,28.6889018794,urogenital_system,28.688902,22.840906,5.8479958
DOXORUBICIN,SORAFENIB,SKMEL30,909726,-5.7685279042,skin,-5.768528,-11.616976,5.848448
ERLOTINIB,LAPATINIB,SKMEL30,909726,-3.9765023956,skin,-3.9765024,1.8721192,5.8486214
MK-4541,AZD1775,SKMES1,909728,6.7458841911,lung,6.7458844,0.8932141,5.85267
SORAFENIB,BEZ-235,SKMES1,909728,2.495699068,lung,2.4956992,8.348899,5.8532
DEXAMETHASONE,MK-4541,SKMEL30,909726,3.6187155985,skin,3.6187155,-2.2357008,5.8544164
LAPATINIB,TOPOTECAN,SKMES1,909728,12.2146785692,lung,12.214679,6.3556447,5.859034
PACLITAXEL,MK-5108,SKMES1,909728,21.6103342474,lung,21.610334,15.750529,5.859805
AZD1775,SUNITINIB,NCIH1650,687800,-3.3100868547,lung,-3.310087,-9.170128,5.8600407
SUNITINIB,PD325901,OVCAR3,905933,16.1201443189,urogenital_system,16.120144,10.258866,5.8612776
ABT-888,MK-5108,SKMES1,909728,0.8068295999,lung,0.8068296,6.6687856,5.861956
CYCLOPHOSPHAMIDE,PD325901,NCIH1650,687800,-4.5534686059,lung,-4.5534687,1.3139791,5.867448
METFORMIN,MK-8776,RKO,909698,4.1115382542,digestive_system,4.1115384,-1.7569189,5.8684573
GEMCITABINE,MK-8776,LNCAP,907788,33.937241854,urogenital_system,33.93724,39.810745,5.8735046
TEMOZOLOMIDE,MITOMYCINE,RKO,909698,-1.7250868846,digestive_system,-1.7250869,-7.6008725,5.875786
PD325901,DASATINIB,NCIH1650,687800,35.5385769463,lung,35.538578,41.417492,5.878914
MK-4827,VINBLASTINE,SKMES1,909728,-7.512392798,lung,-7.512393,-13.392201,5.8798084
VINBLASTINE,MK-4541,SKMES1,909728,-10.5432382748,lung,-10.543239,-16.425522,5.882283
MK-8669,METFORMIN,OVCAR3,905933,11.3322950665,urogenital_system,11.332295,5.449747,5.8825483
PD325901,PACLITAXEL,NCIH1650,687800,6.3738280461,lung,6.373828,0.491156,5.882672
TEMOZOLOMIDE,ETOPOSIDE,OVCAR3,905933,0.8133722349,urogenital_system,0.81337225,-5.071334,5.884706
5-FU,DINACICLIB,SKMES1,909728,-3.1403413007,lung,-3.1403413,2.7450385,5.88538
VINORELBINE,SORAFENIB,NCIH1650,687800,-5.4126645318,lung,-5.4126644,-11.304325,5.8916607
MK-4541,SORAFENIB,RKO,909698,6.829990818,digestive_system,6.829991,12.724884,5.894893
L778123,SUNITINIB,MDAMB436,1240172,6.1046597072,breast,6.1046596,12.0018635,5.897204
MK-5108,PD325901,SKMES1,909728,-6.6377385702,lung,-6.6377387,-0.74015355,5.897585
SORAFENIB,MRK-003,OVCAR3,905933,6.4797062555,urogenital_system,6.4797063,12.386802,5.9070954
DASATINIB,OXALIPLATIN,SKMEL30,909726,-14.072378123,skin,-14.072378,-8.164399,5.907979
VINBLASTINE,MK-8669,LNCAP,907788,16.5747313879,urogenital_system,16.574732,10.655039,5.919693
MK-8776,MRK-003,LNCAP,907788,-1.2864451497,urogenital_system,-1.2864451,4.6401544,5.9265995
CARBOPLATIN,PD325901,NCIH1650,687800,4.199487998,lung,4.199488,-1.7284371,5.927925
DINACICLIB,DEXAMETHASONE,NCIH1650,687800,9.5479405185,lung,9.54794,3.615314,5.9326262
DASATINIB,DINACICLIB,RPMI7951,910903,13.6939891503,skin,13.693989,19.627436,5.933447
BORTEZOMIB,SORAFENIB,SKMEL30,909726,-3.1182195036,skin,-3.1182196,-9.054574,5.9363546
PD325901,ETOPOSIDE,SKMES1,909728,1.5793533115,lung,1.5793533,7.5181365,5.938783
AZD1775,METFORMIN,RKO,909698,9.8188506383,digestive_system,9.8188505,3.8792284,5.939622
BORTEZOMIB,TOPOTECAN,SKMEL30,909726,-4.762114246,skin,-4.762114,-10.707748,5.9456344
MK-8776,DEXAMETHASONE,LNCAP,907788,1.120862779,urogenital_system,1.1208627,-4.8296466,5.950509
CYCLOPHOSPHAMIDE,PD325901,MDAMB436,1240172,-5.3762083274,breast,-5.3762083,0.5774808,5.953689
CARBOPLATIN,BEZ-235,NCIH1650,687800,29.9131551793,lung,29.913155,35.868565,5.95541
MK-4541,DEXAMETHASONE,SKMES1,909728,6.7720567545,lung,6.7720566,0.8157742,5.9562826
SORAFENIB,OXALIPLATIN,LNCAP,907788,-10.8300936121,urogenital_system,-10.830093,-4.8717313,5.958362
DOXORUBICIN,ERLOTINIB,SKMEL30,909726,-0.2450923684,skin,-0.24509236,5.713471,5.9585633
L778123,PD325901,MDAMB436,1240172,16.3615080093,breast,16.361507,10.385867,5.9756403
5-FU,MK-2206,NCIH1650,687800,12.9608908226,lung,12.960891,6.984415,5.9764757
TEMOZOLOMIDE,VINORELBINE,OVCAR3,905933,-14.727554464,urogenital_system,-14.727554,-8.7469845,5.98057
ZOLINZA,DOXORUBICIN,OVCAR3,905933,-6.5199526367,urogenital_system,-6.519953,-0.5327655,5.9871874
MK-4541,SUNITINIB,RKO,909698,2.8017705091,digestive_system,2.8017704,8.793919,5.9921484
PACLITAXEL,DINACICLIB,OVCAR3,905933,-20.6575225833,urogenital_system,-20.657522,-14.658578,5.9989443
METHOTREXATE,MK-8669,NCIH1650,687800,-3.7286233221,lung,-3.7286234,-9.730901,6.0022774
MK-4541,OXALIPLATIN,RKO,909698,-5.6812308268,digestive_system,-5.681231,-11.686985,6.005754
LAPATINIB,DOXORUBICIN,MDAMB436,1240172,-6.329957799,breast,-6.329958,-0.32409266,6.005865
ABT-888,BEZ-235,SKMEL30,909726,29.5227609176,skin,29.52276,35.5303,6.0075397
SN-38,L778123,SKMES1,909728,12.2802993556,lung,12.280299,6.2695637,6.0107355
TOPOTECAN,ERLOTINIB,SKMES1,909728,25.7182254314,lung,25.718225,31.729967,6.0117416
VINORELBINE,MK-5108,RPMI7951,910903,-28.1384532927,skin,-28.138453,-22.11977,6.0186825
PD325901,GELDANAMYCIN,SKMEL30,909726,-9.2784654873,skin,-9.278465,-3.2591288,6.0193367
ZOLINZA,SORAFENIB,SKMEL30,909726,-0.8869147486,skin,-0.88691473,-6.908037,6.0211225
SORAFENIB,VINBLASTINE,SKMES1,909728,18.1105033288,lung,18.110504,12.088939,6.0215654
ZOLINZA,ABT-888,NCIH1650,687800,-3.5363530141,lung,-3.536353,2.487389,6.023742
MK-8776,ABT-888,OVCAR3,905933,1.978586679,urogenital_system,1.9785867,-4.0503807,6.0289674
GELDANAMYCIN,MK-2206,RKO,909698,2.2625780627,digestive_system,2.262578,8.293038,6.0304604
MRK-003,CYCLOPHOSPHAMIDE,MDAMB436,1240172,-5.9759298129,breast,-5.9759297,0.058221795,6.0341516
MK-4827,METHOTREXATE,SKMES1,909728,-2.2484659962,lung,-2.248466,-8.282988,6.0345216
VINORELBINE,AZD1775,MDAMB436,1240172,-0.8931716097,breast,-0.8931716,-6.928444,6.035272
GELDANAMYCIN,MK-5108,SKMES1,909728,0.8107452572,lung,0.81074524,-5.2442293,6.0549746
GELDANAMYCIN,OXALIPLATIN,SKMES1,909728,-2.7092659085,lung,-2.709266,-8.769621,6.060355
OXALIPLATIN,DINACICLIB,OVCAR3,905933,-4.7367694563,urogenital_system,-4.7367697,-10.800268,6.0634985
TEMOZOLOMIDE,TOPOTECAN,RKO,909698,5.0169939542,digestive_system,5.016994,-1.048049,6.065043
OXALIPLATIN,L778123,RPMI7951,910903,-1.7670696658,skin,-1.7670697,-7.8501234,6.0830536
GELDANAMYCIN,OXALIPLATIN,RKO,909698,-0.3145696544,digestive_system,-0.31456965,-6.399877,6.0853076
GELDANAMYCIN,L778123,NCIH1650,687800,13.0961344745,lung,13.096134,7.00838,6.0877542
MK-2206,MK-4827,OVCAR3,905933,11.1932663366,urogenital_system,11.193266,17.293383,6.1001167
PD325901,BORTEZOMIB,OVCAR3,905933,-1.316412817,urogenital_system,-1.3164128,-7.41768,6.101267
MK-8669,METHOTREXATE,LNCAP,907788,-13.5651123452,urogenital_system,-13.565112,-7.460298,6.104814
MRK-003,VINORELBINE,RPMI7951,910903,4.2106923586,skin,4.2106924,-1.9048891,6.1155815
BORTEZOMIB,ZOLINZA,RPMI7951,910903,-1.1887349997,skin,-1.188735,-7.3177752,6.1290402
SUNITINIB,MK-5108,OVCAR3,905933,1.4579005828,urogenital_system,1.4579005,-4.674754,6.1326547
DOXORUBICIN,SORAFENIB,SKMES1,909728,-19.0079425729,lung,-19.007942,-12.869575,6.1383677
DOXORUBICIN,ZOLINZA,OVCAR3,905933,-6.5199526367,urogenital_system,-6.519953,-0.3765137,6.1434393
VINORELBINE,AZD1775,RKO,909698,-1.4257800164,digestive_system,-1.42578,-7.582118,6.1563377
METHOTREXATE,AZD1775,NCIH1650,687800,-5.7868335398,lung,-5.786834,-11.9454365,6.1586027
MK-4827,MK-4541,SKMES1,909728,-8.2356651264,lung,-8.235665,-2.0747094,6.160956
CYCLOPHOSPHAMIDE,DASATINIB,RKO,909698,6.4090834445,digestive_system,6.4090834,0.24720395,6.1618795
ABT-888,AZD1775,RPMI7951,910903,-0.3686147472,skin,-0.36861473,5.795185,6.1638
5-FU,MRK-003,RPMI7951,910903,8.4514691154,skin,8.451469,2.2858534,6.165616
MK-4827,GEMCITABINE,RKO,909698,-16.4718734707,digestive_system,-16.471874,-10.306126,6.1657486
SUNITINIB,MK-8776,RKO,909698,0.267995184,digestive_system,0.26799518,6.4342504,6.166255
MK-2206,MRK-003,RPMI7951,910903,20.6598619287,skin,20.659863,14.484989,6.1748734
DOXORUBICIN,ERLOTINIB,RKO,909698,11.1358270344,digestive_system,11.135827,4.958217,6.17761
